LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,LCtype,IndicatorType,ChiType,BE_score
1462162,0.498646,0.0,0.249323,0.0,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0054,2.0462,24.5308,0.0984,12.2674,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,NaN,NaN,NaN
1468233,0.325253,0.325251,0.325252,0.999994,256,0.1148008611323562,0.9,0.8,0.1237845668643361,0.9,0.8,16.25,0.35,135,0.0769575921624266,1.9,1.3,0.0734730510932097,1.9,1.2,16.29,0.23,3.0745,3.1111,27.3486,0.0487,20.7847,3.0745,3.0793,209.205,0.0268,8.9484,0.12,1e-05,2,NaN,NaN,NaN
1478037,0.70612,0.706124,0.706122,1.000006,308,0.062094848978114,1.6,1.1,0.0628065245521811,1.6,1.1,15.7,0.71,133,0.0273188256953216,1.3,1.2,0.0270084470063439,1.3,1.2,15.73,0.57,1.4162,1.4527,27.3748,0.1004,8.4739,1.4162,1.4739,17.313,0.031,5.1468,0.14,1e-05,1,NaN,NaN,NaN
1482761,0.297081,0.297077,0.297079,0.999987,340,0.1319633339089564,1.1,1.1,0.1355588340074846,1.2,1.1,15.97,0.34,136,0.0865655949800843,4.1,1.8,0.0837759956608074,4.2,1.7,16.0,0.27,3.3661,3.3999,29.5683,0.0484,16.0004,3.3661,3.3711,200.6018,0.0287,12.2009,0.07,1e-05,2,NaN,NaN,NaN
1491155,0.536245,0.53625,0.536248,1.000009,323,0.0733342741413204,1.5,0.8,0.0729010172367671,1.6,0.9,16.14,0.89,152,0.0387074766130031,6.5,1.7,0.0383942724477644,7.7,1.7,16.21,0.7,1.8648,1.9338,14.5022,0.0618,9.4822,1.8648,1.9351,14.2187,0.0343,8.8133,0.19,1e-05,1,NaN,NaN,NaN
1491942,0.479459,0.479452,0.479456,0.999985,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0857,2.1271,24.1284,0.0701,11.3765,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1,NaN,NaN,NaN
1492054,0.356655,0.356649,0.356652,0.999983,339,0.2397387298434459,3.4,1.6,0.2455839096493893,3.5,1.6,16.25,0.44,152,0.2398044357225298,26.7,4.9,0.2415774764048625,26.8,4.9,16.3,0.35,2.8038,2.8066,357.7818,0.0249,7.3369,2.8039,2.9046,9.9334,0.0248,5.8948,0.09,2e-05,1,NaN,NaN,NaN
1492129,0.627674,0.627745,0.627709,1.000113,339,0.0642167068819648,8.6,1.9,0.1494314314435343,51.9,2.8,15.0,0.78,42,0.0269479440417199,2.7,1.3,0.026308586721535,5.3,1.2,15.06,0.67,1.5932,1.5966,294.9853,0.0567,4.7092,1.5931,1.6305,26.7415,0.1001,8.0033,0.11,0.00011,1,NaN,NaN,NaN
1520272,0.408331,0.408317,0.408324,0.999966,310,0.1158000862235847,0.9,0.9,0.1307517478061473,1.1,1.0,15.99,0.32,141,0.0679123362912416,1.8,1.2,0.0538263365872493,1.5,1.0,16.0,0.26,2.449,2.4518,357.7818,0.0463,9.9655,2.449,2.4529,261.0966,0.0385,11.5398,0.06,3e-05,1,NaN,NaN,NaN
1539000,0.500288,0.500279,0.500284,0.999982,410,0.0574515980172906,6.1,1.5,0.052151493643745,6.5,1.5,15.15,0.89,158,0.033198897150142,11.9,1.6,0.0319662693071078,10.1,1.5,15.34,0.58,1.9989,2.0021,303.9514,0.0487,10.3001,2.0025,2.006,284.0909,0.0954,9.2575,0.31,2e-05,2,NaN,NaN,NaN
1551619,0.338148,0.338146,0.338147,0.999994,295,0.0797447921661212,2.0,1.3,0.0789991363686134,2.0,1.3,15.08,0.35,165,0.061025710412379,1.6,1.2,0.0600507517265622,1.6,1.2,15.12,0.25,2.9573,3.028,14.1493,0.0271,9.969,2.9573,2.9621,207.2539,0.0166,11.4473,0.1,1e-05,2,NaN,NaN,NaN
1553288,0.283999,0.283999,0.283999,1.0,273,0.136025413653826,4.6,0.9,0.136025413653826,4.6,0.9,15.65,0.25,158,0.0690023101372093,1.2,1.1,0.0690023101372093,1.2,1.1,15.72,0.18,3.5211,3.5906,14.4071,0.0066,7.5859,3.5211,3.5248,274.7253,0.0203,12.9612,0.07,0.0,1,NaN,NaN,NaN
1559109,0.272659,0.272659,0.272659,1.0,316,0.0772607436166284,0.8,0.8,0.0772607436166284,0.8,0.8,15.61,0.4,172,0.0478298122026195,1.8,1.1,0.0478298122026195,1.8,1.1,15.68,0.29,3.6676,3.7383,14.1473,0.0311,17.822,3.6676,3.6711,286.123,0.0129,15.2265,0.11,0.0,1,NaN,NaN,NaN
1584721,0.676196,0.676189,0.676192,0.99999,426,0.0404980834009289,4.3,1.3,0.0369865927137453,3.5,1.3,14.87,0.88,40,0.021204824952828,1.2,1.1,0.0226536317778429,1.2,1.2,15.02,0.66,1.4789,1.5128,29.4551,0.1963,11.1159,1.4789,1.5107,31.407,0.079,5.3855,0.22,1e-05,2,NaN,NaN,NaN
1585633,0.406924,0.406932,0.406928,1.00002,432,0.0629011384403852,1.9,1.2,0.0848578097673336,2.7,1.6,15.04,0.41,40,0.0292168176034518,0.7,0.8,0.0304578012374745,0.6,0.8,15.04,0.34,2.4575,2.4914,29.4855,0.0409,18.4251,2.0034,2.0736,14.245,0.064,7.5867,0.07,2e-05,1,NaN,NaN,NaN
1593736,0.592628,0.59265,0.592639,1.000037,264,0.2674749081834925,2.1,1.2,0.2772406546794356,2.2,1.2,16.45,0.37,186,0.2967249205763124,10.8,2.9,0.3026556958271089,11.2,3.0,16.5,0.14,1.6874,1.7584,14.0795,0.0353,8.9538,1.0025,1.0308,35.3357,0.0078,5.8435,0.23,4e-05,1,NaN,NaN,NaN
1615764,0.488189,0.48819,0.48819,1.000002,334,0.0538450194999486,3.0,1.5,0.0511508670338942,3.0,1.4,15.32,1.07,80,0.0322077979846741,3.4,1.6,0.0322077979846741,3.4,1.6,15.44,0.83,2.0484,2.0712,43.8789,0.0866,11.1127,2.0484,2.0712,43.8404,0.0504,10.5182,0.24,0.0,1,NaN,NaN,NaN
1627564,0.584911,0.584914,0.584912,1.000005,317,0.075165139316332,1.4,1.1,0.0752245380317762,1.4,1.2,15.66,0.75,39,0.0330413848273231,0.9,1.0,0.0306501358066324,0.9,0.9,15.74,0.63,1.7097,1.7774,14.7678,0.0552,8.4711,0.9999,1.0333,29.9088,0.1872,3.4932,0.12,1e-05,1,NaN,NaN,NaN
1634230,0.600537,0.600542,0.60054,1.000008,273,0.0772305794405619,4.2,1.7,0.0759336403164316,4.4,1.7,14.97,0.58,187,0.0294542055893642,1.8,1.0,0.0304149268764845,1.8,1.0,14.99,0.45,1.6652,1.733,14.746,0.126,6.344,1.6652,1.6682,327.3322,0.0573,11.9124,0.13,1e-05,2,NaN,NaN,NaN
1648028,0.610907,0.610903,0.610905,0.999993,256,0.126261141303153,0.6,0.7,0.1289979381848132,0.6,0.7,16.59,0.65,215,0.0482196998536229,1.2,1.1,0.0481159542114669,1.2,1.1,16.6,0.44,1.6369,1.7047,14.7612,0.0976,8.2368,1.6369,1.6416,213.9037,0.016,12.4997,0.21,1e-05,1,NaN,NaN,NaN
1679845,0.683384,0.0,0.341692,0.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633,1.4971,29.5552,0.045,10.6424,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,NaN,NaN,NaN
1684856,0.521783,0.499335,0.510559,0.956978,420,0.0620841916972798,1.6,1.1,0.4388374204953971,31.0,4.6,15.57,0.86,40,1.034096543516821e-05,173.4,14.4,0.2778448398467165,142.4,11.4,15.81,22263.94,1.9165,1.9596,23.1938,0.0662,11.3791,2.0032,2.0078,217.3913,0.0303,2.3394,22263.08,0.04397,1,NaN,NaN,NaN
1685980,0.752987,0.0,0.376494,0.0,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328,1.3646,27.3373,0.0429,8.2526,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,NaN,NaN,NaN
1691490,0.719252,0.719238,0.719245,0.999981,263,0.0562217722819657,1.4,1.2,0.0569269370853696,1.4,1.2,14.85,0.45,107,0.0402536100279629,2.2,1.1,0.0414337506195677,2.4,1.1,14.81,0.33,1.3903,1.4212,32.4307,0.0552,5.5119,1.3904,1.4247,29.0867,0.0153,6.5484,0.12,2e-05,2,NaN,NaN,NaN
1736308,0.555848,0.555843,0.555846,0.999991,372,0.0549701349389625,2.9,1.3,0.054586350885753,3.0,1.2,15.41,0.7,44,0.0228793395267921,1.9,1.0,0.0224794503011821,2.0,1.0,15.32,0.59,1.7991,1.833,29.4377,0.0861,13.7119,1.7991,1.8264,36.6367,0.0529,5.6501,0.11,1e-05,1,NaN,NaN,NaN
1748058,0.310237,0.310176,0.310206,0.999803,463,0.1427240257921986,2.2,1.4,0.994518450742895,13.5,4.2,15.74,0.38,39,0.2568031882384265,15.0,4.5,0.2304353600583854,14.8,4.5,15.82,0.23,3.2233,3.2572,29.5203,0.0428,20.2894,0.73,0.75,50.0,0.1649,6.4254,0.15,0.0002,1,NaN,NaN,NaN
1784750,0.590825,0.590826,0.590826,1.000002,520,0.034438633120027,1.2,0.8,0.0344923941766813,1.2,0.8,15.27,0.72,39,0.0302894242901891,1.9,1.5,0.0302894242901891,1.9,1.5,15.21,0.6,1.6925,1.7265,29.4724,0.0442,15.3336,1.6925,1.6953,353.3569,0.1173,7.4234,0.12,0.0,1,NaN,NaN,NaN
1788821,0.571803,0.0,0.285902,0.0,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7489,1.7828,29.4377,0.0392,10.3924,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,NaN,NaN,NaN
1790596,0.534498,0.534506,0.534502,1.000015,509,0.1098594320932243,19.3,3.1,0.1086621015916088,19.6,3.2,15.01,0.79,47,0.0516356467177878,5.4,2.3,0.0457427904524304,5.4,2.0,15.17,0.58,1.8709,1.9046,29.6868,0.0593,9.7975,0.8684,0.8714,327.3322,0.0734,4.6103,0.21,1e-05,2,NaN,NaN,NaN
1804606,0.499793,0.499347,0.49957,0.999108,553,0.1427995225804172,4.3,1.5,0.1881487874705759,11.5,1.9,16.06,0.85,40,4.3112985698333634e-06,41.6,5.6,0.0472692945173669,16.3,2.0,10.73,28226.67,2.0008,2.0348,29.4204,0.0472,14.7708,2.0034,2.0084,202.2245,0.0834,6.6003,28225.82,0.00089,1,NaN,NaN,NaN
1817613,0.610827,0.0,0.305414,0.0,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6371,1.671,29.529,0.0417,8.7984,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,NaN,NaN,NaN
1818091,0.494996,0.494995,0.494996,0.999998,304,0.0542842975424633,1.1,0.8,0.0542842975424633,1.1,0.8,16.06,1.12,133,0.0264166307490806,2.0,1.3,0.0254739766278103,2.1,1.2,16.18,0.84,2.0202,2.054,29.6033,0.0755,7.7648,2.0203,2.0289,116.144,0.0489,11.7645,0.28,0.0,1,NaN,NaN,NaN
1828651,0.535167,0.535176,0.535171,1.000017,316,0.1413013561950618,3.0,1.2,0.1398827166913933,3.0,1.2,16.25,0.77,135,0.0464138044144636,6.3,2.0,0.0458903327426391,6.5,1.8,16.43,0.67,1.8686,1.9356,14.9087,0.0906,11.0282,1.8686,1.9369,14.6316,0.0389,7.4385,0.1,2e-05,2,NaN,NaN,NaN
1838988,0.344573,0.344569,0.344571,0.999988,320,0.1437238748213375,0.6,0.7,0.137439621147091,0.6,0.7,16.53,0.37,47,0.1069452664255396,4.2,1.9,0.0979232708262998,4.2,1.7,16.5,0.32,2.9021,2.9387,27.3411,0.0336,15.9295,1.4511,1.467,62.5782,0.0422,4.9068,0.05,1e-05,1,NaN,NaN,NaN
1852714,0.454979,0.454984,0.454982,1.000011,294,0.0675217668739466,3.9,1.4,0.0686214009777657,4.0,1.5,15.59,1.19,134,0.044238860172075,11.5,2.7,0.0431409615812645,11.1,2.5,15.83,0.84,2.1979,2.2685,14.1733,0.0546,6.8726,2.1979,2.2027,208.7683,0.0366,13.7733,0.35,1e-05,2,NaN,NaN,NaN
1857382,0.566428,0.566401,0.566414,0.999952,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7655,1.836,14.1814,0.0717,10.3483,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,1,NaN,NaN,NaN
1871916,0.600461,0.60045,0.600456,0.999982,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6654,1.6993,29.4898,0.0704,6.4969,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1,NaN,NaN,NaN
1876491,0.760128,0.760123,0.760126,0.999993,301,0.1108493992556899,2.5,1.2,0.1114404171574058,2.5,1.2,15.74,0.41,152,0.0505909348027367,1.8,1.3,0.0505225059001895,1.8,1.3,15.71,0.3,1.3156,1.3365,47.8813,0.0635,6.5301,1.3156,1.3204,205.5498,0.0453,9.1168,0.11,1e-05,2,NaN,NaN,NaN
1882088,0.315984,0.31604,0.316012,1.000177,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1647,3.1675,355.8719,0.0176,12.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,1,NaN,NaN,NaN
1882354,0.695061,0.695029,0.695045,0.999954,313,0.1155418877002836,3.0,1.5,0.1387809493458152,3.9,1.7,15.82,0.63,128,0.0394814468849229,3.5,1.9,0.0398461878828968,4.5,1.8,15.77,0.63,1.4387,1.4909,19.1516,0.0753,8.1631,1.4388,1.4438,200.0,0.0287,5.4384,0.0,5e-05,1,NaN,NaN,NaN
1885158,0.667416,1.334854,1.001135,2.000033,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4983,1.5691,14.1223,0.0733,2.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.66668,1,NaN,NaN,NaN
1890167,0.651279,0.0,0.32564,0.0,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5354,1.5596,41.4422,0.1056,7.9065,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,NaN,NaN,NaN
1913043,0.631499,0.0,0.31575,0.0,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5835,1.6374,18.5701,0.0383,14.364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,NaN,NaN,NaN
1915212,0.309753,0.309755,0.309754,1.000006,596,0.1301445356103031,6.3,1.8,0.1266002445249082,6.4,1.8,15.29,0.41,36,0.0415575094834977,0.8,0.8,0.0435938811103194,0.7,0.9,15.41,0.26,3.2284,3.2623,29.4898,0.0263,21.8912,1.0013,1.0357,29.0149,0.1399,5.6018,0.15,1e-05,2,NaN,NaN,NaN
1918275,0.272999,0.0,0.1365,0.0,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663,3.697,29.4681,0.036,27.5118,0.0,0.0,0.0,0.0,0.0,0.0,1.99999,2,NaN,NaN,NaN
1925869,0.267214,0.534433,0.400824,2.000019,398,0.2131628897885257,0.9,0.9,0.6353051914714479,2.7,1.6,16.56,0.32,40,0.0868300195035027,1.2,1.1,0.3319731303937237,14.5,4.0,16.68,0.24,3.7423,3.7762,29.5159,0.0188,18.571,1.8711,1.9151,22.748,0.088,7.6192,0.08,0.66667,2,NaN,NaN,NaN
1931336,0.565389,0.565399,0.565394,1.000018,305,0.0405758959914728,39.8,3.2,0.0454673708251016,39.8,3.6,13.93,0.9,38,0.0141045275847472,1.1,0.9,0.0165748924298038,1.4,1.1,13.96,0.73,1.7687,1.8026,29.4898,0.0746,10.688,1.7686,1.8466,12.8246,0.0624,3.3323,0.17,2e-05,1,NaN,NaN,NaN
1936459,0.649248,0.64924,0.649244,0.999988,431,0.111122177405282,0.6,0.7,0.1069227698462309,0.6,0.7,16.45,0.45,40,0.0559128592714177,1.5,1.2,0.0580249768943176,1.5,1.2,16.41,0.36,1.5402,1.5741,29.5203,0.0754,10.9704,1.5403,1.5654,39.8248,0.1023,7.3171,0.09,1e-05,2,NaN,NaN,NaN
2023155,0.608582,0.608583,0.608582,1.000002,438,0.0423532095637444,2.4,1.1,0.0423532095637444,2.4,1.1,15.14,0.83,40,0.0191583816308687,1.2,1.0,0.0193463291042706,1.1,1.0,15.18,0.66,1.6432,1.677,29.5203,0.063,11.1155,1.6433,1.6657,44.5534,0.0884,6.4394,0.17,0.0,1,NaN,NaN,NaN
2041979,0.653694,0.653639,0.653666,0.999916,276,0.1346473218004794,1.5,1.2,0.1815838597679481,2.4,1.3,16.14,0.63,304,0.1691178755207829,17.7,3.8,0.1670718755276403,17.7,3.5,16.22,0.33,1.5298,1.5944,15.4607,0.063,6.6223,1.5299,1.5347,207.4689,0.0144,9.8341,0.3,8e-05,1,NaN,NaN,NaN
2044369,0.53495,0.53495,0.53495,1.0,253,0.0957772307680421,0.8,0.8,0.0957772307680421,0.8,0.8,16.29,0.82,260,0.0356533782485903,3.8,1.4,0.0356533782485903,3.8,1.4,16.35,0.67,1.8693,1.9031,29.5814,0.0924,7.171,1.8693,1.8723,332.7787,0.0266,9.3489,0.15,0.0,1,NaN,NaN,NaN
2075949,0.477806,0.477666,0.477736,0.999707,519,0.0972416412264804,4.0,1.6,0.5021407950202004,29.7,4.4,15.57,0.69,130,0.1167166607647518,22.2,4.7,0.1571510731618987,56.2,5.6,15.86,0.6,2.0929,2.1268,29.4768,0.0754,16.9427,2.0935,2.1389,22.041,0.0317,8.6985,0.09,0.00029,1,NaN,NaN,NaN
2079147,0.617457,0.617458,0.617458,1.000002,459,0.0741477677504628,0.9,0.8,0.0733611615524358,0.8,0.7,15.9,0.46,44,0.0459090658937486,1.3,1.1,0.0459090658937486,1.3,1.1,15.81,0.42,1.6195,1.6534,29.5377,0.0798,14.2038,1.6195,1.6407,47.2367,0.0597,5.8857,0.04,0.0,1,NaN,NaN,NaN
2099155,0.29379,0.293791,0.29379,1.000003,505,0.13926415404207,2.2,1.2,0.13926415404207,2.2,1.2,16.0,0.43,133,0.0554860734034771,1.7,1.2,0.0504267862548807,1.5,1.1,16.14,0.31,3.4038,3.4376,29.5508,0.0329,27.1968,3.4038,3.4086,208.5506,0.0327,15.2364,0.12,0.0,1,NaN,NaN,NaN
2117028,0.591245,0.591243,0.591244,0.999997,527,0.0928813178827145,10.2,2.2,0.0934323478280067,10.1,2.1,15.07,0.64,46,0.0438494285476874,1.9,1.1,0.0421719867172706,1.9,1.0,15.23,0.36,1.6913,1.7252,29.5552,0.0566,11.0045,0.8457,0.872,37.9003,0.0889,4.9723,0.28,0.0,1,NaN,NaN,NaN
2122319,0.359422,0.359424,0.359423,1.000006,519,0.204048930722266,7.2,2.1,0.2070957768187199,7.2,2.2,15.64,0.38,45,0.1484146622108697,16.1,3.6,0.1460415407662043,16.3,3.5,15.65,0.33,2.7822,2.8161,29.5421,0.0269,16.6582,1.001,1.0227,46.0511,0.0753,3.7928,0.05,1e-05,1,NaN,NaN,NaN
2125638,0.606318,0.606323,0.60632,1.000008,542,0.0570167418354185,1.9,0.9,0.0582876162975964,1.9,0.9,15.5,0.54,38,0.0285321121715915,1.2,0.9,0.0301751776043731,1.3,0.9,15.5,0.41,1.6493,1.6831,29.5552,0.0522,15.5539,1.6493,1.6544,193.6108,0.1035,6.9193,0.13,1e-05,2,NaN,NaN,NaN
2145400,0.564732,0.564735,0.564734,1.000005,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7708,1.8168,21.7202,0.0719,5.8372,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1,NaN,NaN,NaN
2148637,0.272267,0.272265,0.272266,0.999993,339,0.1276590116303392,1.5,1.2,0.1294424650502806,1.6,1.2,15.9,0.41,128,0.0735976575002817,2.5,1.5,0.0679318965880492,2.6,1.4,15.97,0.28,3.6729,3.7095,27.3187,0.0227,21.8423,3.6729,3.6777,208.1165,0.0324,17.2313,0.13,1e-05,1,NaN,NaN,NaN
2196029,0.292568,0.292575,0.292572,1.000024,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418,3.4545,27.4236,0.0135,9.6541,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,1,NaN,NaN,NaN
2197514,0.629611,0.629612,0.629612,1.000002,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5883,1.6453,17.5377,0.0508,6.5367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NaN,NaN,NaN
2204856,0.493723,0.493725,0.493724,1.000004,281,0.0559010290908936,0.8,0.9,0.0572601289037642,0.9,0.9,16.02,1.16,163,0.0304302262005825,3.8,1.6,0.0314379899038571,3.9,1.6,16.15,0.85,2.0254,2.0708,22.0459,0.1246,8.5284,2.0254,2.0368,87.8735,0.0487,12.6736,0.31,0.0,1,NaN,NaN,NaN
2223492,0.287497,0.287496,0.287496,0.999997,280,0.133708745849233,1.6,1.1,0.1285810684727133,1.6,1.1,15.98,0.46,195,0.0739424075525422,3.4,1.5,0.0739424075525422,3.4,1.5,16.11,0.32,3.4783,3.5491,14.1323,0.0255,16.3427,3.4783,3.4817,294.1176,0.0072,12.5682,0.14,0.0,2,NaN,NaN,NaN
2224033,0.611204,0.611214,0.611209,1.000016,253,0.0948118063955923,1.2,1.0,0.0928287869957618,1.2,1.0,15.85,0.55,161,0.0331356944634379,1.6,1.0,0.0332179817482282,1.5,1.0,15.83,0.46,1.6361,1.699,15.8919,0.0823,4.8139,1.6361,1.6399,259.0674,0.0182,5.7339,0.09,2e-05,1,NaN,NaN,NaN
2227132,0.642661,0.642661,0.642661,1.0,260,0.0397654710622626,2.2,1.0,0.0397654710622626,2.2,1.0,15.49,0.96,356,0.025242222268666,2.1,1.3,0.025242222268666,2.1,1.3,15.55,0.71,1.556,1.5915,28.1611,0.0932,7.3781,1.556,1.5916,28.1136,0.0191,10.9645,0.25,0.0,2,NaN,NaN,NaN
2229607,0.575179,0.575211,0.575195,1.000056,290,0.1557608584116292,2.7,1.2,0.1435423558908956,2.8,1.2,16.13,0.55,169,0.0796847218698382,10.2,2.3,0.0756713279326802,9.2,2.1,16.16,0.46,1.7386,1.8093,14.1383,0.0626,7.3519,1.7385,1.7452,150.4891,0.0083,8.7392,0.09,6e-05,2,NaN,NaN,NaN
2241015,0.647403,0.0,0.323702,0.0,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5446,1.5785,29.5203,0.0853,13.3785,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,NaN,NaN,NaN
2243683,0.579777,0.579803,0.57979,1.000045,531,0.1466662929030958,22.0,3.1,0.1601286448729824,24.8,3.2,15.07,0.52,31,0.0939535137074025,9.3,3.4,0.112387674237988,11.0,3.8,15.12,0.42,1.7248,1.7588,29.4204,0.0526,16.6097,1.0006,1.0046,248.4472,4.6862,27.1733,0.1,4e-05,1,NaN,NaN,NaN
2248787,0.563528,0.563539,0.563534,1.00002,540,0.0911132301196467,8.8,2.1,0.0925869850219474,9.3,2.0,15.27,0.74,36,0.0373164709746543,17.4,1.4,0.042996653608046,14.6,1.8,15.34,0.48,1.7745,1.8085,29.4638,0.0498,15.1232,1.0048,1.0099,194.9318,0.164,5.983,0.26,2e-05,1,NaN,NaN,NaN
2252873,0.703487,0.703496,0.703491,1.000013,397,0.2826866604355076,2.5,1.3,0.2796727025743403,2.6,1.3,16.03,0.23,23,0.0086794325971036,0.4,0.5,0.0091995374711868,0.4,0.5,16.01,0.84,1.4215,1.4554,29.4507,0.0453,9.0001,2.0016,2.0048,311.042,0.5206,6.4239,0.61,1e-05,1,NaN,NaN,NaN
2264042,0.655373,0.655391,0.655382,1.000027,391,0.1286988981929077,6.5,1.6,0.1141658673031523,6.8,1.6,15.81,0.74,41,0.0328671281836868,15.2,2.0,0.0290683551061341,17.5,1.8,15.68,0.91,1.5258,1.5597,29.5465,0.065,8.5938,1.5257,1.5925,14.9544,0.0931,5.837,0.17,3e-05,1,NaN,NaN,NaN
2276533,0.586232,0.586234,0.586233,1.000003,322,0.0841959452733917,1.0,0.9,0.0855243408471698,1.0,0.9,15.8,0.64,51,0.0251853561025816,1.5,0.9,0.0286999429542926,1.6,1.0,15.8,0.53,1.7058,1.7736,14.7514,0.1174,10.1631,0.8528,0.8637,91.9118,0.0631,5.4908,0.11,0.0,1,NaN,NaN,NaN
2280940,0.562372,0.562374,0.562373,1.000004,310,0.1207688687440314,1.4,1.1,0.1192386022935395,1.4,1.1,16.22,0.84,363,0.0657115312954829,5.9,2.1,0.0660042126247472,5.9,2.1,16.33,0.61,1.7782,1.8461,14.7286,0.0537,5.6057,1.7782,1.7817,288.6003,0.0118,10.4442,0.23,0.0,1,NaN,NaN,NaN
2284940,0.517544,0.517545,0.517545,1.000002,310,0.0685932609770311,0.7,0.7,0.0663398915761683,0.7,0.7,16.2,0.99,346,0.034039223315372,2.0,1.4,0.034039223315372,2.0,1.4,16.29,0.74,1.9322,1.9675,28.3527,0.1088,16.1553,1.9322,1.9351,344.8276,0.0572,10.2203,0.25,0.0,1,NaN,NaN,NaN
2285108,0.626033,0.626033,0.626033,1.0,340,0.0635599355676752,1.3,1.0,0.0635599355676752,1.3,1.0,15.71,0.84,199,0.0230454182962914,1.3,1.1,0.0230454182962914,1.3,1.1,15.75,0.67,1.5974,1.6691,13.9489,0.0597,3.8494,1.5974,1.6009,282.8854,0.0125,8.7968,0.17,0.0,1,NaN,NaN,NaN
2293423,0.309072,0.309072,0.309072,1.0,285,0.1282671884050633,0.7,0.8,0.1282671884050633,0.7,0.8,16.11,0.4,173,0.0710875061425218,1.6,1.3,0.0710875061425218,1.6,1.3,16.17,0.3,3.2355,3.3032,14.7689,0.0147,7.6623,3.2355,3.2384,347.8261,0.0319,21.5079,0.1,0.0,2,NaN,NaN,NaN
2301515,0.565974,0.565976,0.565975,1.000004,256,0.0621842771516664,1.7,1.4,0.0635785726058859,1.7,1.3,15.3,0.86,149,0.0392217411510993,5.4,1.9,0.0398859952297913,5.4,2.0,15.4,0.66,1.7669,1.8345,14.782,0.1009,7.8922,1.7668,1.7701,311.042,0.0452,11.6906,0.2,0.0,1,NaN,NaN,NaN
